"tweet","text","location"
37,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Michigan"
38,"2020 Election Fraud on Steroids https://t.co/GlXZJTRYX9","Michigan"
39,"Read all about Dominion and Smartmatic voting companies and you’ll soon understand how pervasive this Democrat electoral fraud is, and why there’s no way in the world the 2020 Presidential election was either free or fair. #MAGA @realDonaldTrump #AmericaFirst #Dobbs","Michigan"
40,"To every spineless republican who is hedging their bets by not shouting the truth about the United States election being rigged, know this: in the end, truth and light always win. 
Cowardice will be your legacy. https://t.co/7Hlx0vvk0Q","Michigan"
41,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Michigan"
42,"Ok it is hilarious that Fox News kissed Trump’s ass for years and now the MAGAs hate them because they committed the unforgivable crime of... announcing the election results","Michigan"
43,"A substantial number of users are following influential conservative voices onto an alternative platform, fueled by complaints over actions major social media platforms have taken against election misinformation and false allegations of voter fraud  https://t.co/zOvEnbLxL8","Michigan"
44,"Will the people who white-knuckled it through the election ever see an end to their full-body clench? https://t.co/y2S9kHxgR4","Michigan"
45,"Lawsuit filed in Michigan alleged ‘massive fraud’ in the election | Just The News https://t.co/LzmrnHZ512","Michigan"
46,"Plan B? Trump could receive second term from U.S. House in ‘contingent election’ | Just The News https://t.co/wy0wYQtCWD","Michigan"
47,"ELECTION UPDATE: @RealDonaldTrump vs. @JoeBiden -- Election vote counting battles-Courts, State Legislatures, and Congress may all have to step up to vindicate the rule of law. PLUS @JudicialWatch study finds up to 1.8 million ""extra"" names on voter rolls! https://t.co/TVE7u50eM2 https://t.co/HkhqEktUbR","Michigan"
48,"Most corrupt president in American history suggests all his critics are racists.  And @CNN call this ""thoughtful.""","Michigan"
49,"Everyone who believes in #Democracy should watch this","Michigan"
50,"I wish I could be there with you my brothers and sisters!  We demand a fair and free election!  

WATCH LIVE ON RSBN: Million MAGA March For President Trump in DC https://t.co/jUBFpl7Jqt via @gatewaypundit","Michigan"
51,"@GeorgePapa19 The bigger question is why is our election data in Germany?","Michigan"
52,"@AdamParkhomenko @jantesays Someone should let them know that Trump lost the election","Michigan"
53,"DOMINION.🗳️

""We began to look and realized how easy it is to change votes.""

Election security expert @RussRamsland has performed many investigations on US election machines.

The most *shocking* thing about this interview is it took place just days BEFORE the election. Watch🔻 https://t.co/53Kcxmne2e","Michigan"
54,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
55,"If Biden steals this, they will appoint people like HRC, Podesta &amp; Huma into power. More lockdowns &amp; then come for the guns. If you resist then FEMA camps. Then it will get worse as they scrap Electoral College &amp; change election rules.

It's not just an election. It's war. https://t.co/sEQrbMUFHW","Michigan"
56,"Mr. President @realDonaldTrump 
&amp; Mr. Biden @JoeBiden 

Our analysis in Michigan indicates a computer algorithm was likely used to transfer 69,000 votes. We are willing to subject our results to a critical &amp; transparent review with your representatives. Are you open?

-Dr. Shiva","Michigan"
57,"The people’s President is Donald J Trump. The media has done everything they can to lie, suppress, censor and now rig this truth and election from the world.

What is happening in Washington D.C today is unlike anything I’ve ever seen. 

#StopTheSteaI #MillionMAGAMarch2020","Michigan"
58,"@EmilyRoseFinn @AcuteTroglodyte @realDonaldTrump If the Democrats get away with stealing the election &amp; close down our country again...
IT WILL BE THE GLITCH THAT STOLE CHRISTMAS!
I was a computer programmer &amp; company executive for decades. There is no such thing as a 'computer glitch' Computers do what people tell them to do! https://t.co/XzH3xMGoKr","Michigan"
59,"Las Vegas columnist ran a test and submitted ballots with fake signatures, 89 percent were accepted as being valid. https://t.co/z5DfWKc6i5","Michigan"
60,"@cajunlady64 It’s already been proven read the court documents. The judge just refused to act so close to the election","Michigan"
61,"Supposedly Smartmatic is a subsidiary of Dominion - but it would be no surprise if the whole thing is actually run by George Soros' best friend - who is the chairman of Smartmatic.","Michigan"
62,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Michigan"
63,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Michigan"
64,"Georgia Governor @BrianKempGA talks golf instead of dealing with fraudulent GA election.

Why?

Because Kemp was. and still is, part of the fraud. He is China-corrupt.

#FightBack for Kemp Resignation","Michigan"
65,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Michigan"
66,"😂😂😂😂","Michigan"
67,"Preorders close TONIGHT 🔥🔥🔥🔥 https://t.co/lSTNwTU1xT","Michigan"
68,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Michigan"
69,"🇺🇸This Is Genius On Display🇺🇸Once Again, The Constitution For The Win! 🇺🇸The Founders Outsmarted the Presidential Election Fraudsters https://t.co/MrRVzuHBf0","Michigan"
70,"In the GA election, 800 ballots were marked only for Trump &amp; 96,800 were marked only for Biden.

EXCLUSIVE: In Georgia the Difference In President-Only Ballots Between President Trump and Biden Is STATISTICALLY IMPOSSIBLE - Indicates Obvious Election Fraud https://t.co/TIeVJTL4G5","Michigan"
71,"@KLoeffler @realDonaldTrump Krazy Korrupt QAnon Kelly Loeffler and Deranged Perverse Psycho David Purdue will always stand against a higher Minimum Wage
https://t.co/RL46zh3yAE","Michigan"
72,"@KLoeffler @realDonaldTrump Lord please help #MillionMAGAMarch learn
Math: 306 &gt; 232
Civics: There are republican and democrat poll workers at each voting and counting station
English: NO FRAUD
#DealWithIt❄️
https://t.co/jzBNP3uy41","Michigan"
73,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
74,"Most corrupt president in American history suggests all his critics are racists.  And @CNN call this ""thoughtful.""","Michigan"
75,"People are not having none of what the media and the democrats are cooking!","Michigan"
76,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
77,"STUNNING TESTIMONY: Michigan Election Observer Shane Trejo Witnessed Drivers Bring in 50 Boxes of ""Absentee Ballots"" After Midnight Deadline into Detroit TCF Center at 3:30am https://t.co/btiH2KUBxo via @gatewaypundit","Michigan"
78,"The only people who fought for you to get your account back were Trump supporters. You’re welcome.","Michigan"
79,"2020 Election Fraud vs. 2016 Russia Collusion

The mainstream media is being revealed to be accomplices in unprecedented corruption!

#MSMisPublicEnemy1 
#MSMIsTheEnemyOfThePeople 

https://t.co/FCK7ForP2E https://t.co/ABFKdUAxHP","Michigan"
80,"Fox News’s election fraud pandering may be its most dangerous lie yet. Rupert Murdoch doesn’t believe Trump was cheated. But he’s letting Fox personalities spin tales that could permanently harm America.
#FoxIsDestroyingAmerica

https://t.co/DXCvPd8VZS","Michigan"
81,"To every spineless republican who is hedging their bets by not shouting the truth about the United States election being rigged, know this: in the end, truth and light always win. 
Cowardice will be your legacy.","Michigan"
82,"Barack Obama was the MOST CORRUPT president in US history. 
I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Michigan"
83,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
84,"Hey #MillionMAGAMarch2020 #MAGAMarchDC #MarchForTrump: Before you go out to do your little march:

Be sure to spread some margin on your pancakes. There’s plenty to go around...
https://t.co/xHAbinQ5fl","Michigan"
85,"Opinion: The election of Joe Biden as President and Kamala Harris as Vice President last week portends a new era for veteran services and policy. https://t.co/N8nuCSsZRH","Michigan"
86,"This'll create a whole new black market:  counterfeit vaccine IDs.  #blackmarket #vaccineID","Michigan"
87,"President Donald Trump and Secret Service drive by protesting rally.Secret Service 130 men had to quarantine due to after election party.Trump having Secret Service to drive him around  and this is using tax payer money.Trump is doing unnecessary and unprofessional actions now","Michigan"
88,"Because, duh.  The election hasn't yet been certified.","Michigan"
89,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Michigan"
90,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","Michigan"
91,"President Trump just drove right by us outside - thumbs up all the way. It was INCREDIBLE. Already thousands of people gathering for the event! STAND UP FOR ELECTION INTEGRITY!","Michigan"
92,"It’s been 7 days since MSM called the election for Biden. 

Are you still fighting for President Trump??","Michigan"
