"tweet","text","location"
119,"@justinhendrix @joncoopertweets Remember way back when we were told that after Nov 3 we wouldn’t hear about “COVID, COVID, COVID?”Good times. Good memories. Or in 2018 when all we heard was“CARAVAN CARAVAN CARAVAN”then never heard of it after the election?   Yup yup.  Good times..or Pre-existing conditions...”","New Hampshire"
120,"We cannot let the Radical Left steal this election! I support @realDonaldTrump because he fights every day for our country, despite all the nonsense the lying media has put him through. We have your back, Mr. President!","New Hampshire"
121,"Oh, CNN also assured its 666 viewers that Dominion Voting System was not part of the fraud.

Proof beyond any doubt that Dominion is dirty &amp; was part of the effort to steal our election.","New Hampshire"
122,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","New Hampshire"
123,"If MAGA Lunatics like Kayleigh McEnazi think the thousand proud boys terrorist MAGA March is 1M people, I can see why the election results confuse them.","New Hampshire"
124,"#SMARTMATIC is really doing the computing for election counting, software coding, etc.  Dominion's appears to be a front!  Need some intel...","New Hampshire"
125,"China has infiltrated our country &amp; unless Freedom Loving Americans #FightBack, China will control the White House.

This is a very real coup &amp; our freedom is at stake.

We cannot let this fraudulent election stand. https://t.co/LWN2dowd9V","New Hampshire"
126,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons! https://t.co/RMOa4jKZwA","New Hampshire"
127,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
128,"There are 36,473 registered voters in Arizona who can vote in the Federal Election (President and Senator) but cannot prove their citizenship.","New Hampshire"
129,"I’ll set up a kissing booth for all the kids who turn 18 before the run off election in Georgia and vote for Joe Biden. Not only will it be congratulatory but it also won’t be a felony.","New Hampshire"
130,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","New Hampshire"
131,"@realDonaldTrump PERFECT!🔥This describes Trump and every supporter who doesn’t understand how Biden-Harris won this election.  

#OneTermTrump🤡
#BidenHarrisVictoryDay🇺🇸 

https://t.co/xnbpHGZ3Us","New Hampshire"
132,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
133,"Exactly. For more than 4 years, FBI, Dems, &amp; press have tried to disenfranchise Trump voters. The idea half the country should fold because media that targeted Trump since 2016 says so is a sinister joke. Head up, chin down, move forward Team America. The rest of you, suck eggs. https://t.co/SoN0IK7WD6","New Hampshire"
134,"Top US Pollster and Statistician Richard Baris — People's Pundit — SUSPENDED from Twitter for Reporting on Disputed Election — Political 'WrongThink' Not Allowed https://t.co/uHBZnJJn1I via Said 10,000 DEAD PEOPLE VOTED IN MICHIGAN. When will this RIGGED ELECTION be overturned!","New Hampshire"
135,"While Democrats will have a majority next Congress, Republicans vastly outperformed expectations and nearly pulled off an election shocker, writes Harry Enten https://t.co/LgnlpOCSGV","New Hampshire"
136,"The smart money is on Trump!

Gambling sites refuse to call election for Biden, leaving $600M in limbo https://t.co/9rvIdIjAVa","New Hampshire"
137,"BREAKING: Circuit Judge in Michigan’s Wayne Country, who ignored horror stories from bullied GOP poll challengers, has refused to stop certification of election results.","New Hampshire"
138,"@realDonaldTrump Yeah okay, you win the make believe election in your head... I don’t know if you have dementia or you’re just  pathetic loser","New Hampshire"
139,"The smart money is on Trump!

Gambling sites refuse to call election for Biden, leaving $600M in limbo https://t.co/9rvIdIjAVa","New Hampshire"
140,"@dochartdc The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
141,"@NYCNavid The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
142,"@decider @realDonaldTrump The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
143,"@jentaub @Scaramucci The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
144,"@NYCNavid The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
145,"@intheMatrixxx @GeorgeMonck2 The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
146,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION! https://t.co/KTTVlFCMj3","New Hampshire"
147,"@dochartdc @realDonaldTrump The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION! https://t.co/8TQEG5LH5F","New Hampshire"
148,"@mr_squeege @GeorgeMonck2 The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION! https://t.co/VoGqpDKSDI","New Hampshire"
149,"@NYCNavid The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
150,"@jentaub @Scaramucci The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION! https://t.co/n4Y8w8fPQi","New Hampshire"
151,"@NBCNewYork The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
152,"@Brink_Thinker The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
153,"@Reuters The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
154,"@search4rr @tommy4trump @gatewaypundit The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION! https://t.co/lCxo7awLDO","New Hampshire"
155,"🚨👇","New Hampshire"
156,"Elections US: Le président de la Commission électorale fédérale déclare : la fraude électorale massive a eu lieu et a rendu cette élection « illégitime » !  Pas un mot dans les médias français... https://t.co/eJGO6O9BqB via @Europe_Israel","New Hampshire"
157,"@SRuhle @realDonaldTrump Trump has nothing to lose. His people are in place, inside and out. I think he was hoping the streets would be packed to 'prove' his fake election bs.. and to stroke his wounded ego. 
Clear the streets..families will go home. What remains behind won't be as nice. Educate them.","New Hampshire"
158,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","New Hampshire"
159,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New Hampshire"
160,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","New Hampshire"
161,"What about this Tweet Kyle? Is it a lie too??? https://t.co/e57Bz6fuxx","New Hampshire"
162,"The outgoing President’s fixation on the Dominion hoax is likely to cause physical safety problems for Dominion employees in Colorado, if it hasn’t already.","New Hampshire"
163,"GOD BLESS AMERICA AND PRESIDENT TRUMP!","New Hampshire"
164,"A person who attempts to murder someone is prosecuted even if the victim lives.
A person who attempts to submit illegal ballots, rig voting machines or miscount votes should be prosecuted even if their actions may not influence the outcome of an election.
Prosecute every crime.","New Hampshire"
165,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons! https://t.co/RMOa4jKZwA","New Hampshire"
166,"We stand with you Mr. President!  🇺🇸♥️🇺🇸♥️","New Hampshire"
167,"DOMINION.🗳️

""We began to look and realized how easy it is to change votes.""

Election security expert @RussRamsland has performed many investigations on US election machines.

The most *shocking* thing about this interview is it took place just days BEFORE the election. Watch🔻 https://t.co/53Kcxmne2e","New Hampshire"
168,"Still waiting for ONE SINGLE PERSON to ask Lindsey Graham or ANY of the Republicans backing Trump’s election tampering allegations one question:

“If it’s all rigged...

Why should we believe YOU  won?”","New Hampshire"
169,"A week after the presidential race was called for Democrat Joe Biden, fury at the prospect of a transfer of executive power showed no signs of abating, taking a cue from a president unrelenting in asserting he won an election he actually lost. https://t.co/PBIGduMJbM","New Hampshire"
170,"""This claim about election fraud is disputed?"" By whom? By the ones who committed it? Of course, that makes more sense.","New Hampshire"
171,"@realDonaldTrump This conclusive demonstration that all Trump's ""legal"" challenges to the election are totally groundless reaffirms what most of us already suspected. 

How do we prevent the ""big lie"" strategy from propagating a massive national delusion?

https://t.co/fv6gKh6y5B","New Hampshire"
172,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election! https://t.co/tr35WKTKM8","New Hampshire"
173,"What happened to Made in America, Hire American? https://t.co/fYjyw5W0xy","New Hampshire"
174,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","New Hampshire"
175,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","New Hampshire"
176,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","New Hampshire"
