"tweet","text","location"
42,"Hundreds of thousands of people converged at Freedom Plaza in Washington on Saturday, joining other rallies around the country to show support for President @realdonaldtrump and ask for fairness in the election process. #StopTheSteal https://t.co/KwLfRC3DjH","Utah"
43,"@JennaEllisEsq And they put it on every post, even if it is not related to the election! https://t.co/G76HO1ltdV","Utah"
44,"@JennaEllisEsq Hmm, I wonder if they're becoming afraid of a certain executive order from 2018: https://t.co/A34rrlQAP6","Utah"
45,"@JennaEllisEsq 2/2.  The National Emergency order specifically calls for seizure of all assets of entities that have, “directly or indirectly engaged in, sponsored, concealed, or otherwise been complicit in foreign interference in a United States election.”","Utah"
46,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Utah"
47,"Biden stole the election 🗳","Utah"
48,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Utah"
49,"Attorney Powell on election legal challenges that remain active in several states https://t.co/lbU110LW4m  @SundayFutures @FoxNews @SidneyPowell1","Utah"
50,"“Election is going to be overturned”

RELEASE THE KRAKEN SIDNEY 💥🦑
 https://t.co/CUJf7uLDQ8","Utah"
51,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","Utah"
52,"John Bolton on Trump's claim of widespread conspiracy to give election to Biden:

“If that’s true, I really want to know who these people are that pulled this off. We need to hire them at the CIA.” 😂😂😂😂","Utah"
53,"BREAKING: We’re joining a post-election lawsuit in Georgia to STOP operatives from trying to illegally disenfranchise voters.
 
They have targeted over 1.5M voters of color in Fulton, Gwinnett, Chatham, DeKalb &amp; other counties.

Every vote counts. We’re fighting back! https://t.co/yO0g7RzA8m","Utah"
54,"“Vulnerable incumbents were suddenly — and unexpectedly — forced to outperform Biden by double-digits, and many simply couldn’t, showing the strength and popularity of Trump.” https://t.co/pO3ARnfGl0","Utah"
55,"Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!","Utah"
56,"@BrianAngelle @Scaramucci ""Poor Sport"" is an understatement for a POTUS who sabotaged the USPS, LIED constantly about election fraud, mail-in ballots, etc. during the campaign, demonized &amp; attacked peaceful protesters, and is NOW continuing his BS to delegitimize our election and Biden's definitive win.","Utah"
57,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Utah"
58,"Breaking. Ce tweet est le premier  ou Donald Trump reconnait la victoire de Joe Biden et  en evoquant toujours la fraude.","Utah"
59,"Election Fraud. Fighting against the devils. God always wins the devils. 
Patriots go on God with US 
#GodWins 
#GodBlessAmerica 
#TRUMP2020ToSaveAmerica","Utah"
60,"27) This is the likely MAP of the election results, without the RIGGING:
TRUMP  507
Biden         3 https://t.co/Q7RQpCLY3M","Utah"
61,"Every GOP argument against the election results boils down to, ""I can't believe the running mate of the most popular living president, the guy who had a record number of donors and led in every national poll got more votes than my dude who is very popular with Scott Baio.""","Utah"
62,"@FarMcKon @KeithMi90181795 @xi86452411 @Cernovich More people here and freedom of choice,at least until 2020 election.  How can you  forget Andrew Coumo and his death squad sending seniors into body bags.  Warp speed was a plan unlike Biden’s close everything down and WEAR A MASK even when home alone. Bigot Biden hates blacks.","Utah"
63,"It is imperative that we do, Mr. President. The media-pronounced incoming POTUS is silent while his ppl violently attack us &amp; police stand down, he is already planning to reverse border security during a pandemic, + he &amp; his Vice wrecked black families. They must NOT get power!","Utah"
64,"It's more than curious that #Democrat-tied Dominion Voting Systems' voting technology erred repeatedly on election day, but only in #Biden's favor and only in key swing states.

Ballots cast through Dominion warrant a full audit, I told @OANN last night:

https://t.co/zwaOPRXRrn","Utah"
65,"To GOP Members of Congress: Support a peaceful transition of power now.  The election is over and the country needs to hear from YOU.  You are doing massive damage to our democracy by not speaking out.  BE LEADERS not a Trump-cult.","Utah"
66,"https://t.co/781UYl8aVf
WSJ’s Post-Election Analysis of Bellwether Counties Shows a Clear Presidential Winner and It’s Not Close","Utah"
67,"They even swiped
K☆nye's votes
...
And gave them to
Joe

Election Witnesses: Kanye’s Michigan Votes Were Stolen by Joe Biden https://t.co/U54najHD6U via @gatewaypundit","Utah"
68,"Roger Piñate is a co-founder of Smartmatic, he is Venezuelan

He created the company to ensure Chavez won re-election even after destroying Venezuala.

The tool he co-created was then used throughout the World to steal elections.
https://t.co/kxBDeG7CgU

https://t.co/kxBDeG7CgU","Utah"
69,"That's my President!

WE DO NOT CONCEDE.

Stay tuned... https://t.co/nkekgQdqJ1","Utah"
70,"The President’s been flagged by Twitter at least FIVE TIMES in less then TWO HOURS for dangerously misleading the public. Prior to that at least FIFTY TIMES since Election Day.

RT if you think @realDonaldTrump Twitter account should be suspended ASAP.

#DeactivateTrump","Utah"
71,"So many reporters in DC and not one found this before the election?

I mean, @KFILE looks at every Republican’s high school yearbook but can’t look at Biden’s charities?!","Utah"
72,"Today’s Reality — the election is still contested and there are thousands of pieces of evidence of fraud but the media won’t report them.","Utah"
73,"Obama had Trump come to the White House two days after the election. Democrats in Senate and Congress pledged to work with Trump if he worked with them.
Hillary Clinton not only conceded, she congratulated Trump and wished him success. https://t.co/CQVpnjRBMe","Utah"
74,"Hundreds? Now we know who’s been counting the ballots!","Utah"
75,"Today On The Planet: #Trump #Politics Trump Lawyer Sidney Powell: ‘We’re Getting Ready to Overturn Election Results in Multiple States’ https://t.co/SRcxf6xL3M","Utah"
76,"Oh, CNN also assured its 666 viewers that Dominion Voting System was not part of the fraud.

Proof beyond any doubt that Dominion is dirty &amp; was part of the effort to steal our election. https://t.co/1Wzo3Efk2x","Utah"
77,"Trump admitting that President-elect Biden won strips @GSAEmily of her cover story that the outcome of the election cannot be ascertained. If she continues beyond this morning to withhold transition resources, she will be tacitly admitting she's saboteur assaulting democracy.","Utah"
78,"When the American public learn of the sophistication and scope of fraud perpetrated in this election they will never trust @TheDemocrats again...","Utah"
79,"@realDonaldTrump Memo to America's Evangelicals who have supported this Administration:

God intervened.

Or, as @marcorubio has duly quoted just yesterday:

Light shines through the darkness for the upright. - Psalm 112:4
.
https://t.co/2b92hmJWQ0","Utah"
80,"The fact that Trump is sitting around pouting about losing the election instead of helping Americans when covid cases are rising says EVERYTHING about the kind of person he is.","Utah"
81,"A friend just sent this video she recorded election night.

Start of video PA total votes are:

Trump 1,690,589
Biden 1,252,537

At the end of the video the totals on the screen are for PA are:

Trump 1,670,631.   -19,958 votes 
Biden 1,272,495.    +19,958
 What a coincidence! https://t.co/zK88GySJYr","Utah"
82,"This is *UN*-disputing a viral video that was posted days ago: 
https://t.co/JInwfusjOI","Utah"
83,"Pennsylvania. Election night.

CNN airs an exact vote-switch at 11:08-11:09 EST: Trump loses 19,958 votes, Biden gains 19,958 votes.

I'm sure CNN has a slick explanation. I mean, CNN screws up all the time, right? But it's also very coincidental.

Wait for it... 🤔🔽 https://t.co/htMqo0FENy","Utah"
84,"BREAKING; Sidney Powell on Maria Bartiromo:

-Massive criminal election fraud with Dominion &amp; Smartmatic.  

-This will overturn the entire election. 

-Trump won not by 100’s of 1000’s of votes but by many millions of votes

-We have so much evidence it’s coming in by firehouse","Utah"
85,"Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!","Utah"
86,".@Jim_Jordan says, “The Democrats spent four years investigating the Russia hoax, but they don’t want to take four weeks to investigate the integrity of this election…We need to investigate.” https://t.co/2ZbxRimUgq","Utah"
87,"He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left privately owned company, Dominion, with a bad reputation &amp; bum equipment that couldn’t even qualify for Texas (which I won by a lot!), the Fake &amp; Silent Media, &amp; more!","Utah"
