"tweet","text","location"
100,".@SusanWojcicki's answers on post-election disinfo on YouTube were disappointing before the election. They remain so now.","Louisiana"
101,"""Philadelphia's election system had collapsed under ""a massive scheme"" by Democrats to steal a State Senate election in November, a Federal judge today took the rare step of invalidating the vote &amp; ordered the seat filled by the Republican"" 

Interesting
https://t.co/8CnZANauIW","Louisiana"
102,"Americans have a choice and we have to make that choice right now. 

Accept this fraudulent election and sign our country over to Xi or not. 

Pick one and then act accordingly","Louisiana"
103,"One thing is for sure: If the FBI has evidence of election fraud, Director Wray will keep it hidden for as long as necessary.","Louisiana"
104,"Wow. This is exactly what happened to us. Great courage by judge!","Louisiana"
105,"One of the biggest stories to come out of this election is how unified Republicans now are. We refuse to yield and we simply don’t believe their b*llsh*t any more","Louisiana"
106,"Lord, you delivered President Trump from the Mueller investigation, from the phony impeachment, from spies, from treachery, and from false allegations.
Please deliver President Trump from election fraud.
Prevent the stealing of the election.
Grant us Victory, in Jesus name Amen.","Louisiana"
107,"John Podesta
Donna Brazille
Smartmatic
and
Georgia Soros.

Who would have thought it?

Lesson learned in 2016 after computer scheme fell short.

They added ballots by mail.

Didn’t work in 2016. Won’t work in 2020.

Did work in 2018 midterms. @realDonaldTrump not on ballot.","Louisiana"
108,"Wow. This is exactly what happened to us. Great courage by judge!","Louisiana"
109,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Louisiana"
110,"All I can say is that if what @SidneyPowell1 says is true, all hell is going to break loose.  The fate of the Democratic Party and the media is on the line. Losing the election will be the least of their worries! #Election2020results","Louisiana"
111,"Pennsylvania’s anti-Trump Secretary of State says “no recount”!

Meanwhile, she has been rebuked by courts for unconstitutionally interfering in the election process. 

She oversaw an election beset by equal protection violations!

Litigation continues‼️","Louisiana"
112,"If Anyone Can Win This Monumental Election Challenge, It's Donald Trump👍🏼👍🏼🇺🇸Yes He Will!!! https://t.co/RmM4uM8Xek","Louisiana"
113,"“It’s unclear how much voter fraud took place in NV. But it’s clear signature verification isn’t the fail-safe security check elections officials made it out to be.”

VICTOR JOECKS: Clark Co. election officials accepted my signature — on 8 ballot envelopes https://t.co/6ommTj7fIJ","Louisiana"
